"Species","Data","Parameter","Year","Cohort","Linf","K","t0","Level"
"PLE","2018 VIIg data","Division","2018","No","48.96085044195","0.184056781798774","-1.38647093246354","VIIg"
"PLE","2019 VIIg data","Division","2019","No","101.817623890084","0.0305510090036333","-6.43213706484566","VIIg"
"PLE","2020 VIIg data","Division","2020","No",NA,NA,NA,"VIIg"
"PLE","2021 VIIg data","Division","2021","No","49.7683480419268","0.248330292217984","0.693895684422945","VIIg"
"PLE","2022 VIIg data","Division","2022","No","48.631098651418","0.141720618061679","-2.75768722454599","VIIg"
"PLE","2023 VIIg data","Division","2023","No","85.3708794544122","0.0548055868779797","-4.01881504102638","VIIg"
"PLE","2024 VIIg data","Division","2024","No",NA,NA,NA,"VIIg"
"PLE","2025 VIIg data","Division","2025","No",NA,NA,NA,"VIIg"
"PLE","2016 VIIj data","Division","2016","No",NA,NA,NA,"VIIj"
"PLE","2017 VIIj data","Division","2017","No","45.826630148585","0.145056815766698","-3.52127575780466","VIIj"
"PLE","2018 VIIj data","Division","2018","No","36.3006591531335","0.272317947952645","-1.58321336623089","VIIj"
"PLE","2019 VIIj data","Division","2019","No",NA,NA,NA,"VIIj"
"PLE","2020 VIIj data","Division","2020","No","71.7680615691156","0.0722410192006642","-3.08304010809821","VIIj"
"PLE","2021 VIIj data","Division","2021","No","30.5193825824542","0.569168976682233","-0.324096683954763","VIIj"
"PLE","2022 VIIj data","Division","2022","No",NA,NA,NA,"VIIj"
"PLE","2023 VIIj data","Division","2023","No",NA,NA,NA,"VIIj"
"PLE","2024 VIIj data","Division","2024","No",NA,NA,NA,"VIIj"
"PLE","2025 VIIj data","Division","2025","No","98.2393955060412","0.0290236864012777","-7.18795337304527","VIIj"
"POK","2016 VIa data","Division","2016","No","113.605878138519","0.150088903195327","-0.19357859867193","VIa"
"POK","2017 VIa data","Division","2017","No","96.956997380479","0.127921805051803","-1.67243726754558","VIa"
"POK","2018 VIa data","Division","2018","No","88.7457262542698","0.175590318811324","-0.664708184721329","VIa"
"POK","2019 VIa data","Division","2019","No","-89.2279730980746","-0.0477347945691616","-4.63524368715873","VIa"
"POK","2020 VIa data","Division","2020","No","49.8975967332903","0.759870643902518","0.191088681584408","VIa"
"POK","2021 VIa data","Division","2021","No",NA,NA,NA,"VIa"
"POK","2022 VIa data","Division","2022","No",NA,NA,NA,"VIa"
"POK","2023 VIa data","Division","2023","No",NA,NA,NA,"VIa"
"POK","2024 VIa data","Division","2024","No",NA,NA,NA,"VIa"
"POK","2025 VIa data","Division","2025","No","73.6054445364063","0.222822758897271","-1.18093605301552","VIa"
"POK","2016 VIIb data","Division","2016","No",NA,NA,NA,"VIIb"
"POK","2017 VIIb data","Division","2017","No",NA,NA,NA,"VIIb"
"POK","2019 VIIb data","Division","2019","No",NA,NA,NA,"VIIb"
"POK","2020 VIIb data","Division","2020","No",NA,NA,NA,"VIIb"
"POK","2024 VIIb data","Division","2024","No",NA,NA,NA,"VIIb"
"POK","2018 VIIc data","Division","2018","No",NA,NA,NA,"VIIc"
"POK","2019 VIIc data","Division","2019","No",NA,NA,NA,"VIIc"
"POK","2020 VIIc data","Division","2020","No",NA,NA,NA,"VIIc"
"POK","2021 VIIc data","Division","2021","No",NA,NA,NA,"VIIc"
"POK","2023 VIIc data","Division","2023","No",NA,NA,NA,"VIIc"
"POK","2024 VIIc data","Division","2024","No",NA,NA,NA,"VIIc"
"POK","2025 VIIc data","Division","2025","No",NA,NA,NA,"VIIc"
"POK","2020 VIIg data","Division","2020","No",NA,NA,NA,"VIIg"
"POK","2023 VIIg data","Division","2023","No",NA,NA,NA,"VIIg"
"POK","2017 VIIj data","Division","2017","No","96.6311704795561","0.379080701205792","1.61352389211277","VIIj"
"POK","2019 VIIj data","Division","2019","No",NA,NA,NA,"VIIj"
"POK","2020 VIIj data","Division","2020","No",NA,NA,NA,"VIIj"
"POK","2021 VIIj data","Division","2021","No",NA,NA,NA,"VIIj"
"POK","2022 VIIj data","Division","2022","No",NA,NA,NA,"VIIj"
"POK","2024 VIIj data","Division","2024","No",NA,NA,NA,"VIIj"
"POK","2017 VIIk data","Division","2017","No",NA,NA,NA,"VIIk"
"POL","2016 VIa data","Division","2016","No",NA,NA,NA,"VIa"
"POL","2017 VIa data","Division","2017","No",NA,NA,NA,"VIa"
"POL","2018 VIa data","Division","2018","No","82.9379501142915","0.184032713484737","-1.14760191421038","VIa"
"POL","2019 VIa data","Division","2019","No","75.5887627653039","0.329133206571943","0.361388723544299","VIa"
"POL","2020 VIa data","Division","2020","No",NA,NA,NA,"VIa"
"POL","2021 VIa data","Division","2021","No","78.2293604920228","0.309186010138349","1.02538007944903","VIa"
"POL","2022 VIa data","Division","2022","No",NA,NA,NA,"VIa"
"POL","2023 VIa data","Division","2023","No",NA,NA,NA,"VIa"
"POL","2024 VIa data","Division","2024","No",NA,NA,NA,"VIa"
"POL","2025 VIa data","Division","2025","No",NA,NA,NA,"VIa"
"POL","2017 VIIb data","Division","2017","No",NA,NA,NA,"VIIb"
"POL","2018 VIIb data","Division","2018","No","59.6609195402299","0.995428052432878","2.40224545176529","VIIb"
"POL","2020 VIIb data","Division","2020","No","71.9277364980993","0.273471184752513","-0.138679334675226","VIIb"
"POL","2021 VIIb data","Division","2021","No",NA,NA,NA,"VIIb"
"POL","2022 VIIb data","Division","2022","No",NA,NA,NA,"VIIb"
"POL","2023 VIIc data","Division","2023","No",NA,NA,NA,"VIIc"
"POL","2018 VIIg data","Division","2018","No",NA,NA,NA,"VIIg"
"POL","2020 VIIg data","Division","2020","No",NA,NA,NA,"VIIg"
"POL","2021 VIIg data","Division","2021","No",NA,NA,NA,"VIIg"
"POL","2022 VIIg data","Division","2022","No",NA,NA,NA,"VIIg"
"POL","2023 VIIg data","Division","2023","No",NA,NA,NA,"VIIg"
"POL","2024 VIIg data","Division","2024","No",NA,NA,NA,"VIIg"
"POL","2017 VIIj data","Division","2017","No","126.612279221112","0.0790056121655593","-2.85053172454546","VIIj"
"POL","2018 VIIj data","Division","2018","No",NA,NA,NA,"VIIj"
"POL","2019 VIIj data","Division","2019","No","111.051616113381","0.10819082587985","-1.73744960252022","VIIj"
"POL","2020 VIIj data","Division","2020","No","66.7915188326856","0.613820078225527","1.90016653883582","VIIj"
"POL","2021 VIIj data","Division","2021","No",NA,NA,NA,"VIIj"
"POL","2022 VIIj data","Division","2022","No",NA,NA,NA,"VIIj"
"POL","2023 VIIj data","Division","2023","No",NA,NA,NA,"VIIj"
"SOL","2016 VIa data","Division","2016","No",NA,NA,NA,"VIa"
"SOL","2017 VIa data","Division","2017","No",NA,NA,NA,"VIa"
"SOL","2018 VIa data","Division","2018","No",NA,NA,NA,"VIa"
"SOL","2019 VIa data","Division","2019","No",NA,NA,NA,"VIa"
"SOL","2020 VIa data","Division","2020","No",NA,NA,NA,"VIa"
"SOL","2023 VIa data","Division","2023","No",NA,NA,NA,"VIa"
"SOL","2024 VIa data","Division","2024","No",NA,NA,NA,"VIa"
"SOL","2025 VIa data","Division","2025","No",NA,NA,NA,"VIa"
"SOL","2017 VIIb data","Division","2017","No",NA,NA,NA,"VIIb"
"SOL","2018 VIIb data","Division","2018","No",NA,NA,NA,"VIIb"
"SOL","2019 VIIb data","Division","2019","No",NA,NA,NA,"VIIb"
"SOL","2020 VIIb data","Division","2020","No",NA,NA,NA,"VIIb"
"SOL","2021 VIIb data","Division","2021","No",NA,NA,NA,"VIIb"
"SOL","2022 VIIb data","Division","2022","No",NA,NA,NA,"VIIb"
"SOL","2023 VIIb data","Division","2023","No",NA,NA,NA,"VIIb"
"SOL","2024 VIIb data","Division","2024","No",NA,NA,NA,"VIIb"
"SOL","2025 VIIb data","Division","2025","No",NA,NA,NA,"VIIb"
"SOL","2019 VIIg data","Division","2019","No",NA,NA,NA,"VIIg"
"SOL","2020 VIIg data","Division","2020","No",NA,NA,NA,"VIIg"
"SOL","2021 VIIg data","Division","2021","No",NA,NA,NA,"VIIg"
"SOL","2022 VIIg data","Division","2022","No","40.8349464410937","0.380433870918487","-0.23546052448122","VIIg"
"SOL","2023 VIIg data","Division","2023","No",NA,NA,NA,"VIIg"
"SOL","2024 VIIg data","Division","2024","No",NA,NA,NA,"VIIg"
"SOL","2025 VIIg data","Division","2025","No",NA,NA,NA,"VIIg"
"SOL","2017 VIIh data","Division","2017","No",NA,NA,NA,"VIIh"
"SOL","2021 VIIh data","Division","2021","No",NA,NA,NA,"VIIh"
"SOL","2022 VIIh data","Division","2022","No",NA,NA,NA,"VIIh"
"SOL","2017 VIIj data","Division","2017","No",NA,NA,NA,"VIIj"
"SOL","2018 VIIj data","Division","2018","No",NA,NA,NA,"VIIj"
"SOL","2021 VIIj data","Division","2021","No",NA,NA,NA,"VIIj"
"SOL","2022 VIIj data","Division","2022","No",NA,NA,NA,"VIIj"
"SOL","2023 VIIj data","Division","2023","No",NA,NA,NA,"VIIj"
"SOL","2024 VIIj data","Division","2024","No",NA,NA,NA,"VIIj"
"SOL","2025 VIIj data","Division","2025","No",NA,NA,NA,"VIIj"
"WHG","2016 VIa data","Division","2016","No","45.4399910915955","0.448938311819058","-0.350362534852471","VIa"
"WHG","2017 VIa data","Division","2017","No","43.9071306807947","0.439319588319087","-0.494512417739639","VIa"
"WHG","2018 VIa data","Division","2018","No",NA,NA,NA,"VIa"
"WHG","2019 VIa data","Division","2019","No","58.7322955465861","0.137534595881817","-2.76474969084958","VIa"
"WHG","2020 VIa data","Division","2020","No","54.7878821699286","0.199793141818556","-1.891497090703","VIa"
"WHG","2021 VIa data","Division","2021","No","52.1208698684832","0.255736272074538","-0.949705224938022","VIa"
"WHG","2022 VIa data","Division","2022","No","52.8930414602486","0.246059912017829","-1.12097988867527","VIa"
"WHG","2023 VIa data","Division","2023","No","56.0342232348536","0.172317897352437","-1.99088864882","VIa"
"WHG","2024 VIa data","Division","2024","No","48.9470605733105","0.223758852298983","-1.45112994553232","VIa"
"WHG","2025 VIa data","Division","2025","No","47.0690792697978","0.223440645354181","-2.02906143479612","VIa"
"WHG","2016 VIIb data","Division","2016","No","47.0468261370919","0.455007864200526","-0.611486923395453","VIIb"
"WHG","2017 VIIb data","Division","2017","No","38.0205633693475","0.707893499848422","0.0286561809282825","VIIb"
"WHG","2018 VIIb data","Division","2018","No","49.1037834770854","0.292278107151915","-0.970752494220668","VIIb"
"WHG","2019 VIIb data","Division","2019","No",NA,NA,NA,"VIIb"
"WHG","2020 VIIb data","Division","2020","No",NA,NA,NA,"VIIb"
"WHG","2021 VIIb data","Division","2021","No","53.1583085399797","0.293125228694393","-0.37496771597002","VIIb"
"WHG","2022 VIIb data","Division","2022","No",NA,NA,NA,"VIIb"
"WHG","2023 VIIb data","Division","2023","No","43.9803163491898","0.403641437773693","-0.52859998301415","VIIb"
"WHG","2024 VIIb data","Division","2024","No",NA,NA,NA,"VIIb"
"WHG","2025 VIIb data","Division","2025","No",NA,NA,NA,"VIIb"
"WHG","2016 VIIg data","Division","2016","No",NA,NA,NA,"VIIg"
"WHG","2017 VIIg data","Division","2017","No",NA,NA,NA,"VIIg"
"WHG","2018 VIIg data","Division","2018","No",NA,NA,NA,"VIIg"
"WHG","2019 VIIg data","Division","2019","No","49","0.336472236621212","-1.06004271710615","VIIg"
"WHG","2020 VIIg data","Division","2020","No","172.627200994728","0.0449482886714743","-2.3053551758239","VIIg"
"WHG","2021 VIIg data","Division","2021","No","48.8222854215716","0.58461433070412","0.701361239165996","VIIg"
"WHG","2022 VIIg data","Division","2022","No","56.1686382671284","0.492218941488326","0.651631809727394","VIIg"
"WHG","2023 VIIg data","Division","2023","No","-21.5563370244852","-0.10665131738887","-6.10697681362755","VIIg"
"WHG","2024 VIIg data","Division","2024","No","158.305012012924","0.0536180971315746","-1.45490431595018","VIIg"
"WHG","2025 VIIg data","Division","2025","No",NA,NA,NA,"VIIg"
"WHG","2016 VIIh data","Division","2016","No",NA,NA,NA,"VIIh"
"WHG","2020 VIIh data","Division","2020","No",NA,NA,NA,"VIIh"
"WHG","2016 VIIj data","Division","2016","No","69.3133214708146","0.25616803246809","-0.382077786861066","VIIj"
"WHG","2017 VIIj data","Division","2017","No","74.6809490493306","0.20951872110973","-0.545721527700792","VIIj"
"WHG","2018 VIIj data","Division","2018","No","87.5672589885469","0.147819042276753","-0.706070623541063","VIIj"
"WHG","2019 VIIj data","Division","2019","No","155.34670390147","0.0464884550570392","-2.78293722450464","VIIj"
"WHG","2020 VIIj data","Division","2020","No","67.10079535026","0.231474618661199","-0.749263642406933","VIIj"
"WHG","2021 VIIj data","Division","2021","No","94.4212078847435","0.110350049742034","-1.27149769309303","VIIj"
"WHG","2022 VIIj data","Division","2022","No","46.8645098040681","0.553992776676206","0.195198971286991","VIIj"
"WHG","2023 VIIj data","Division","2023","No",NA,NA,NA,"VIIj"
"WHG","2024 VIIj data","Division","2024","No",NA,NA,NA,"VIIj"
"WHG","2025 VIIj data","Division","2025","No","79.5196859085287","0.0988804922018919","-2.57145945225521","VIIj"
"COD","Cohort 2009","None","2009","Yes",NA,NA,NA,NA
"COD","Cohort 2012","None","2012","Yes",NA,NA,NA,NA
"COD","Cohort 2013","None","2013","Yes","-35.0088732072311","-0.0953258224198159","-7.89390749662738",NA
"COD","Cohort 2014","None","2014","Yes","-26.5886699507388","-0.215992150156585","-2.4716711230818",NA
"COD","Cohort 2015","None","2015","Yes","119.294530295388","0.232005005588231","-0.0173913358362179",NA
"COD","Cohort 2016","None","2016","Yes",NA,NA,NA,NA
"COD","Cohort 2017","None","2017","Yes","117.061138847312","0.305953348665148","0.278221395109314",NA
"COD","Cohort 2018","None","2018","Yes",NA,NA,NA,NA
"COD","Cohort 2019","None","2019","Yes","114.65984715823","0.257381628043779","-0.0263859871460235",NA
"COD","Cohort 2020","None","2020","Yes",NA,NA,NA,NA
"COD","Cohort 2021","None","2021","Yes","-72.5748285864988","-0.134251048735728","-1.57188174045222",NA
"COD","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"COD","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"COD","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"HAD","Cohort 2005","None","2005","Yes",NA,NA,NA,NA
"HAD","Cohort 2007","None","2007","Yes",NA,NA,NA,NA
"HAD","Cohort 2008","None","2008","Yes",NA,NA,NA,NA
"HAD","Cohort 2009","None","2009","Yes",NA,NA,NA,NA
"HAD","Cohort 2010","None","2010","Yes",NA,NA,NA,NA
"HAD","Cohort 2011","None","2011","Yes",NA,NA,NA,NA
"HAD","Cohort 2012","None","2012","Yes",NA,NA,NA,NA
"HAD","Cohort 2013","None","2013","Yes",NA,NA,NA,NA
"HAD","Cohort 2014","None","2014","Yes","49.8118342928337","0.258401979327748","-1.38216160559042",NA
"HAD","Cohort 2015","None","2015","Yes","47.2964734935029","0.572699306283124","0.0770216583758941",NA
"HAD","Cohort 2016","None","2016","Yes","62.7926705304962","0.301177996669392","-0.206699635620813",NA
"HAD","Cohort 2017","None","2017","Yes","72.1035704333348","0.268640986991145","-0.254665732947183",NA
"HAD","Cohort 2018","None","2018","Yes","63.1153258315046","0.240006806339079","-0.657870967970795",NA
"HAD","Cohort 2019","None","2019","Yes","58.9957503458183","0.258939670515442","-0.544497656136373",NA
"HAD","Cohort 2020","None","2020","Yes","47.4647245667763","0.469490062432011","-0.0925753281354386",NA
"HAD","Cohort 2021","None","2021","Yes","46.60508750373","0.450734515638993","-0.331381209425977",NA
"HAD","Cohort 2022","None","2022","Yes","153.140592243189","0.0526829891971321","-1.8875617674396",NA
"HAD","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"HAD","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"MEG","Cohort 2003","None","2003","Yes",NA,NA,NA,NA
"MEG","Cohort 2004","None","2004","Yes",NA,NA,NA,NA
"MEG","Cohort 2005","None","2005","Yes",NA,NA,NA,NA
"MEG","Cohort 2006","None","2006","Yes",NA,NA,NA,NA
"MEG","Cohort 2007","None","2007","Yes",NA,NA,NA,NA
"MEG","Cohort 2008","None","2008","Yes",NA,NA,NA,NA
"MEG","Cohort 2009","None","2009","Yes",NA,NA,NA,NA
"MEG","Cohort 2010","None","2010","Yes","73.2069369121659","0.0427628056339138","-7.70943991594545",NA
"MEG","Cohort 2011","None","2011","Yes",NA,NA,NA,NA
"MEG","Cohort 2012","None","2012","Yes",NA,NA,NA,NA
"MEG","Cohort 2013","None","2013","Yes","48.1562128576467","0.12549505690454","-3.13568083983687",NA
"MEG","Cohort 2014","None","2014","Yes","40.4685103854223","0.24624047722336","-0.899911435955009",NA
"MEG","Cohort 2015","None","2015","Yes","45.612991041132","0.14772083310778","-2.4279804089493",NA
"MEG","Cohort 2016","None","2016","Yes","38.2980309277806","0.288308613082201","-0.584862323075234",NA
"MEG","Cohort 2017","None","2017","Yes","42.5565553143281","0.177226166250287","-1.78702359762249",NA
"MEG","Cohort 2018","None","2018","Yes",NA,NA,NA,NA
"MEG","Cohort 2019","None","2019","Yes","32.8928314675981","0.395188735218377","0.145249137177923",NA
"MEG","Cohort 2020","None","2020","Yes","33.3127296169677","0.229245100936485","-1.64709940050064",NA
"MEG","Cohort 2021","None","2021","Yes",NA,NA,NA,NA
"MEG","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"MEG","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"MEG","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"PLE","Cohort 2004","None","2004","Yes",NA,NA,NA,NA
"PLE","Cohort 2005","None","2005","Yes",NA,NA,NA,NA
"PLE","Cohort 2006","None","2006","Yes",NA,NA,NA,NA
"PLE","Cohort 2007","None","2007","Yes",NA,NA,NA,NA
"PLE","Cohort 2008","None","2008","Yes",NA,NA,NA,NA
"PLE","Cohort 2009","None","2009","Yes",NA,NA,NA,NA
"PLE","Cohort 2010","None","2010","Yes",NA,NA,NA,NA
"PLE","Cohort 2011","None","2011","Yes",NA,NA,NA,NA
"PLE","Cohort 2012","None","2012","Yes",NA,NA,NA,NA
"PLE","Cohort 2013","None","2013","Yes",NA,NA,NA,NA
"PLE","Cohort 2014","None","2014","Yes",NA,NA,NA,NA
"PLE","Cohort 2015","None","2015","Yes","43.6786044770284","0.0912946302312804","-5.97932304992062",NA
"PLE","Cohort 2016","None","2016","Yes","31.2057082727955","0.37825184053227","-1.01898182657571",NA
"PLE","Cohort 2017","None","2017","Yes","130.183065731465","0.0148738957177543","-11.1895630123653",NA
"PLE","Cohort 2018","None","2018","Yes","30.1918563776881","0.533744278262929","-0.211342886746261",NA
"PLE","Cohort 2019","None","2019","Yes",NA,NA,NA,NA
"PLE","Cohort 2020","None","2020","Yes",NA,NA,NA,NA
"PLE","Cohort 2021","None","2021","Yes",NA,NA,NA,NA
"PLE","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"PLE","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"POK","Cohort 2003","None","2003","Yes",NA,NA,NA,NA
"POK","Cohort 2004","None","2004","Yes",NA,NA,NA,NA
"POK","Cohort 2005","None","2005","Yes",NA,NA,NA,NA
"POK","Cohort 2007","None","2007","Yes",NA,NA,NA,NA
"POK","Cohort 2008","None","2008","Yes",NA,NA,NA,NA
"POK","Cohort 2009","None","2009","Yes",NA,NA,NA,NA
"POK","Cohort 2010","None","2010","Yes","88.5023313165585","1.48963982854411","4.92154330573982",NA
"POK","Cohort 2011","None","2011","Yes",NA,NA,NA,NA
"POK","Cohort 2012","None","2012","Yes","78.5330565163842","0.290741520687221","0.443475342100027",NA
"POK","Cohort 2013","None","2013","Yes",NA,NA,NA,NA
"POK","Cohort 2014","None","2014","Yes",NA,NA,NA,NA
"POK","Cohort 2015","None","2015","Yes",NA,NA,NA,NA
"POK","Cohort 2016","None","2016","Yes","58.6791913446836","0.548699086225196","0.57657844536112",NA
"POK","Cohort 2017","None","2017","Yes","51.2563279857397","0.573843232062859","-0.0936206371603481",NA
"POK","Cohort 2018","None","2018","Yes",NA,NA,NA,NA
"POK","Cohort 2019","None","2019","Yes",NA,NA,NA,NA
"POK","Cohort 2020","None","2020","Yes",NA,NA,NA,NA
"POK","Cohort 2021","None","2021","Yes","60.7453703703703","0.384966586559825","-0.160212835937739",NA
"POK","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"POK","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"POL","Cohort 2007","None","2007","Yes",NA,NA,NA,NA
"POL","Cohort 2008","None","2008","Yes",NA,NA,NA,NA
"POL","Cohort 2010","None","2010","Yes",NA,NA,NA,NA
"POL","Cohort 2011","None","2011","Yes",NA,NA,NA,NA
"POL","Cohort 2012","None","2012","Yes","80.1393902599523","0.251301654464337","0.273168688629964",NA
"POL","Cohort 2013","None","2013","Yes","65.208664179751","0.509014372448895","0.831926508545906",NA
"POL","Cohort 2014","None","2014","Yes","146.449285363432","0.0576149315643957","-3.47983978753652",NA
"POL","Cohort 2015","None","2015","Yes","81.207838496156","0.19894747614412","-0.959532978356873",NA
"POL","Cohort 2016","None","2016","Yes",NA,NA,NA,NA
"POL","Cohort 2017","None","2017","Yes",NA,NA,NA,NA
"POL","Cohort 2018","None","2018","Yes",NA,NA,NA,NA
"POL","Cohort 2019","None","2019","Yes",NA,NA,NA,NA
"POL","Cohort 2020","None","2020","Yes",NA,NA,NA,NA
"POL","Cohort 2021","None","2021","Yes",NA,NA,NA,NA
"POL","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"SOL","Cohort 2003","None","2003","Yes",NA,NA,NA,NA
"SOL","Cohort 2004","None","2004","Yes",NA,NA,NA,NA
"SOL","Cohort 2006","None","2006","Yes",NA,NA,NA,NA
"SOL","Cohort 2007","None","2007","Yes",NA,NA,NA,NA
"SOL","Cohort 2008","None","2008","Yes",NA,NA,NA,NA
"SOL","Cohort 2009","None","2009","Yes",NA,NA,NA,NA
"SOL","Cohort 2010","None","2010","Yes",NA,NA,NA,NA
"SOL","Cohort 2011","None","2011","Yes",NA,NA,NA,NA
"SOL","Cohort 2012","None","2012","Yes",NA,NA,NA,NA
"SOL","Cohort 2013","None","2013","Yes",NA,NA,NA,NA
"SOL","Cohort 2014","None","2014","Yes",NA,NA,NA,NA
"SOL","Cohort 2015","None","2015","Yes",NA,NA,NA,NA
"SOL","Cohort 2016","None","2016","Yes",NA,NA,NA,NA
"SOL","Cohort 2017","None","2017","Yes",NA,NA,NA,NA
"SOL","Cohort 2018","None","2018","Yes",NA,NA,NA,NA
"SOL","Cohort 2019","None","2019","Yes",NA,NA,NA,NA
"SOL","Cohort 2020","None","2020","Yes",NA,NA,NA,NA
"WHG","Cohort 2008","None","2008","Yes",NA,NA,NA,NA
"WHG","Cohort 2009","None","2009","Yes",NA,NA,NA,NA
"WHG","Cohort 2010","None","2010","Yes",NA,NA,NA,NA
"WHG","Cohort 2011","None","2011","Yes",NA,NA,NA,NA
"WHG","Cohort 2012","None","2012","Yes",NA,NA,NA,NA
"WHG","Cohort 2013","None","2013","Yes","42.2373023099876","2.3406070491427","2.13341147597828",NA
"WHG","Cohort 2014","None","2014","Yes","42.0453909657582","0.559053679095419","-0.264651850360986",NA
"WHG","Cohort 2015","None","2015","Yes","56.4418180988555","0.192025763246499","-1.66541585664601",NA
"WHG","Cohort 2016","None","2016","Yes","53.5755569280951","0.255961041996206","-0.880221935779922",NA
"WHG","Cohort 2017","None","2017","Yes","49.8643322048906","0.34979948194687","-0.575881480838589",NA
"WHG","Cohort 2018","None","2018","Yes","44.9551047169929","0.375004708591106","-0.908623594540554",NA
"WHG","Cohort 2019","None","2019","Yes","54.7271636389281","0.179899462110597","-2.20508833753418",NA
"WHG","Cohort 2020","None","2020","Yes","47.2169341985747","0.25332987889015","-1.69638065777672",NA
"WHG","Cohort 2021","None","2021","Yes","78.531707820435","0.068312840323643","-4.46361473602147",NA
"WHG","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"WHG","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"WHG","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"COD","Cohort 2009 female","Sex","2009","Yes",NA,NA,NA,"female"
"COD","Cohort 2012 female","Sex","2012","Yes",NA,NA,NA,"female"
"COD","Cohort 2012 male","Sex","2012","Yes",NA,NA,NA,"male"
"COD","Cohort 2013 female","Sex","2013","Yes",NA,NA,NA,"female"
"COD","Cohort 2013 male","Sex","2013","Yes",NA,NA,NA,"male"
"COD","Cohort 2014 female","Sex","2014","Yes","-16.7682013505221","-0.242243176962552","-3.27828577310024","female"
"COD","Cohort 2014 male","Sex","2014","Yes",NA,NA,NA,"male"
"COD","Cohort 2015 female","Sex","2015","Yes","114.037688017032","0.247595993246904","-0.0698219824536879","female"
"COD","Cohort 2015 male","Sex","2015","Yes",NA,NA,NA,"male"
"COD","Cohort 2016 female","Sex","2016","Yes",NA,NA,NA,"female"
"COD","Cohort 2016 male","Sex","2016","Yes","47.452743902439","1.4539530095937","0.312056535498553","male"
"COD","Cohort 2017 female","Sex","2017","Yes","97.5835267924697","0.598626278500063","0.914547895619616","female"
"COD","Cohort 2017 male","Sex","2017","Yes","362.892857142857","0.0460607733765346","-1.13979942854065","male"
"COD","Cohort 2018 female","Sex","2018","Yes",NA,NA,NA,"female"
"COD","Cohort 2018 male","Sex","2018","Yes",NA,NA,NA,"male"
"COD","Cohort 2019 female","Sex","2019","Yes","114.403802965863","0.305600374422598","0.259116033900564","female"
"COD","Cohort 2019 male","Sex","2019","Yes",NA,NA,NA,"male"
"COD","Cohort 2020 female","Sex","2020","Yes",NA,NA,NA,"female"
"COD","Cohort 2020 male","Sex","2020","Yes",NA,NA,NA,"male"
"COD","Cohort 2021 female","Sex","2021","Yes",NA,NA,NA,"female"
"COD","Cohort 2021 male","Sex","2021","Yes","-35.2105263157891","-0.199613053904016","-2.06167883912346","male"
"COD","Cohort 2022 female","Sex","2022","Yes",NA,NA,NA,"female"
"COD","Cohort 2023 female","Sex","2023","Yes",NA,NA,NA,"female"
"COD","Cohort 2023 male","Sex","2023","Yes",NA,NA,NA,"male"
"COD","Cohort 2024 female","Sex","2024","Yes",NA,NA,NA,"female"
"COD","Cohort 2024 male","Sex","2024","Yes",NA,NA,NA,"male"
"HAD","Cohort 2005 male","Sex","2005","Yes",NA,NA,NA,"male"
"HAD","Cohort 2007 female","Sex","2007","Yes",NA,NA,NA,"female"
"HAD","Cohort 2008 female","Sex","2008","Yes",NA,NA,NA,"female"
"HAD","Cohort 2008 male","Sex","2008","Yes",NA,NA,NA,"male"
"HAD","Cohort 2009 female","Sex","2009","Yes",NA,NA,NA,"female"
"HAD","Cohort 2009 male","Sex","2009","Yes",NA,NA,NA,"male"
"HAD","Cohort 2010 female","Sex","2010","Yes",NA,NA,NA,"female"
"HAD","Cohort 2010 male","Sex","2010","Yes",NA,NA,NA,"male"
"HAD","Cohort 2011 female","Sex","2011","Yes",NA,NA,NA,"female"
"HAD","Cohort 2011 male","Sex","2011","Yes",NA,NA,NA,"male"
"HAD","Cohort 2012 female","Sex","2012","Yes",NA,NA,NA,"female"
"HAD","Cohort 2012 male","Sex","2012","Yes",NA,NA,NA,"male"
"HAD","Cohort 2013 female","Sex","2013","Yes","61.0399844736394","0.491005372241876","0.707820897224403","female"
"HAD","Cohort 2013 male","Sex","2013","Yes",NA,NA,NA,"male"
"HAD","Cohort 2014 female","Sex","2014","Yes","49.0627411355443","0.31351079482682","-0.89083229318354","female"
"HAD","Cohort 2014 male","Sex","2014","Yes",NA,NA,NA,"male"
"HAD","Cohort 2015 female","Sex","2015","Yes","49.312743389401","0.615405566687311","0.184488417014509","female"
"HAD","Cohort 2015 male","Sex","2015","Yes","44.224324385138","0.501627925558179","-0.198979695121269","male"
