"Species","Data","Parameter","Year","Cohort","Linf","K","t0","Level"
"WHG","2020 VIIb data","Division","2020","No","49.5053294193531","0.293569117429782","-1.44295197780373","VIIb"
"WHG","2021 VIIb data","Division","2021","No","55.3456350034887","0.250871494961996","-1.47301730130699","VIIb"
"WHG","2022 VIIb data","Division","2022","No","38.8547601417777","0.520202259923388","-0.974113426503893","VIIb"
"WHG","2023 VIIb data","Division","2023","No","45.6473749228995","0.291273748392948","-1.77939041942385","VIIb"
"WHG","2024 VIIb data","Division","2024","No","46.9745013161764","0.25890211881524","-2.03777427260794","VIIb"
"WHG","2025 VIIb data","Division","2025","No","39.8179787754951","0.484827580138448","-1.1051416658128","VIIb"
"WHG","2010 VIIc data","Division","2010","No",NA,NA,NA,"VIIc"
"WHG","2012 VIIc data","Division","2012","No",NA,NA,NA,"VIIc"
"WHG","2015 VIIc data","Division","2015","No",NA,NA,NA,"VIIc"
"WHG","2016 VIIc data","Division","2016","No",NA,NA,NA,"VIIc"
"WHG","2020 VIIc data","Division","2020","No",NA,NA,NA,"VIIc"
"WHG","2004 VIIg data","Division","2004","No","47.5604768117278","0.361108768171513","-1.36553593567074","VIIg"
"WHG","2005 VIIg data","Division","2005","No","42.5759698305028","0.516418356816258","-0.993559477443037","VIIg"
"WHG","2006 VIIg data","Division","2006","No","55.6466583355242","0.24133790901147","-1.53007121193657","VIIg"
"WHG","2007 VIIg data","Division","2007","No","52.6609307567199","0.301710087766306","-1.27219439229743","VIIg"
"WHG","2008 VIIg data","Division","2008","No","53.2605632753167","0.275732936381479","-1.57741217715871","VIIg"
"WHG","2009 VIIg data","Division","2009","No","53.7835511793212","0.27880674396534","-1.48668456864667","VIIg"
"WHG","2010 VIIg data","Division","2010","No","51.9530651099102","0.32461900873546","-1.23181086742149","VIIg"
"WHG","2011 VIIg data","Division","2011","No","55.1351675019764","0.27781169228146","-1.42440922667323","VIIg"
"WHG","2012 VIIg data","Division","2012","No","65.6689422373861","0.2030949870676","-1.5973062146874","VIIg"
"WHG","2013 VIIg data","Division","2013","No","45.1789193505737","0.401826095232387","-1.23328813451478","VIIg"
"WHG","2014 VIIg data","Division","2014","No","48.2194927238652","0.454272413615778","-0.928569721528925","VIIg"
"WHG","2015 VIIg data","Division","2015","No","51.5035623588507","0.340965599257165","-1.22682972814621","VIIg"
"WHG","2016 VIIg data","Division","2016","No","49.3558213719707","0.376596058975885","-1.06896775746081","VIIg"
"WHG","2017 VIIg data","Division","2017","No","56.5720082330085","0.258128134886586","-1.48749457170661","VIIg"
"WHG","2018 VIIg data","Division","2018","No","50.8017110731219","0.328469325609942","-1.36924707272958","VIIg"
"WHG","2019 VIIg data","Division","2019","No","65.6094206899403","0.217442965127975","-1.50026148500577","VIIg"
"WHG","2020 VIIg data","Division","2020","No","60.3463136078562","0.252417709655399","-1.24245203447539","VIIg"
"WHG","2021 VIIg data","Division","2021","No","74.2034280079748","0.165312381728591","-1.71033792656039","VIIg"
"WHG","2022 VIIg data","Division","2022","No","66.261929121178","0.17939399021057","-1.7131684942725","VIIg"
"WHG","2023 VIIg data","Division","2023","No","57.1266240774784","0.216907516567866","-1.76468790948181","VIIg"
"WHG","2024 VIIg data","Division","2024","No","52.2022199145856","0.265054947591947","-1.72856268289912","VIIg"
"WHG","2025 VIIg data","Division","2025","No","55.2514330538255","0.26218475179884","-1.53038206962421","VIIg"
"WHG","2004 VIIj data","Division","2004","No","48.4111102294778","0.370570162441312","-1.19253389937927","VIIj"
"WHG","2005 VIIj data","Division","2005","No","45.089851275871","0.500806465989599","-1.02328567274279","VIIj"
"WHG","2006 VIIj data","Division","2006","No","50.1944901568641","0.316676446392939","-1.49420750433844","VIIj"
"WHG","2007 VIIj data","Division","2007","No","44.7222799865658","0.449680231885462","-1.21332523089704","VIIj"
"WHG","2008 VIIj data","Division","2008","No","50.3247506251576","0.377943907933468","-1.2638143543905","VIIj"
"WHG","2009 VIIj data","Division","2009","No","55.1021383879179","0.284643985474724","-1.59727514912688","VIIj"
"WHG","2010 VIIj data","Division","2010","No","53.6186398280033","0.426201211763724","-0.811845209807874","VIIj"
"WHG","2011 VIIj data","Division","2011","No","79.7859027166554","0.175092051985241","-1.41954010618578","VIIj"
"WHG","2012 VIIj data","Division","2012","No","70.8999335776258","0.221139253058306","-1.41733209189281","VIIj"
"WHG","2013 VIIj data","Division","2013","No","74.2234470682159","0.188863652576529","-1.38547447128342","VIIj"
"WHG","2014 VIIj data","Division","2014","No","60.7838747050797","0.287968827081435","-1.18810738455494","VIIj"
"WHG","2015 VIIj data","Division","2015","No","65.5313568705753","0.265713922811772","-1.05836386155146","VIIj"
"WHG","2016 VIIj data","Division","2016","No","59.4216656353445","0.306508661243675","-1.01538838836057","VIIj"
"WHG","2017 VIIj data","Division","2017","No","76.2153010805051","0.186757959835687","-1.30352390323425","VIIj"
"WHG","2018 VIIj data","Division","2018","No","109.505690889222","0.0982911434705607","-1.95736590307822","VIIj"
"WHG","2019 VIIj data","Division","2019","No","60.4917441605553","0.255875899330886","-1.40506536329997","VIIj"
"WHG","2020 VIIj data","Division","2020","No",NA,NA,NA,"VIIj"
"WHG","2021 VIIj data","Division","2021","No","64.3876339333186","0.255080387767922","-1.08398218204562","VIIj"
"WHG","2022 VIIj data","Division","2022","No","92.658083968789","0.10689185180097","-2.07703965737297","VIIj"
"WHG","2023 VIIj data","Division","2023","No","67.7107445592305","0.183709472948043","-1.66819279895179","VIIj"
"WHG","2024 VIIj data","Division","2024","No","46.5370879656428","0.372648919580611","-1.37637669758787","VIIj"
"WHG","2025 VIIj data","Division","2025","No","44.26506452425","0.491366946590757","-0.928268083993953","VIIj"
"COD","Cohort 2003","None","2003","Yes","173.4576114904","0.150802050576825","-0.711851828112862",NA
"COD","Cohort 2004","None","2004","Yes","155.68305193226","0.171499693455347","-0.771769033504825",NA
"COD","Cohort 2005","None","2005","Yes",NA,NA,NA,NA
"COD","Cohort 2006","None","2006","Yes","112.198644743951","0.31313430047211","-0.376276813424207",NA
"COD","Cohort 2007","None","2007","Yes",NA,NA,NA,NA
"COD","Cohort 2008","None","2008","Yes","110.650815497179","0.320840977869187","-0.363445206084739",NA
"COD","Cohort 2009","None","2009","Yes","126.284090005086","0.275420133221905","-0.294524104479807",NA
"COD","Cohort 2010","None","2010","Yes","174.343580298935","0.147040518898267","-0.796276391827793",NA
"COD","Cohort 2011","None","2011","Yes","145.304987906633","0.184257710780625","-0.760903638500179",NA
"COD","Cohort 2012","None","2012","Yes","176.21835045399","0.166746590730174","-0.431105289930477",NA
"COD","Cohort 2013","None","2013","Yes","136.467348078691","0.259942999573699","-0.283972135616123",NA
"COD","Cohort 2014","None","2014","Yes",NA,NA,NA,NA
"COD","Cohort 2015","None","2015","Yes","116.750006732942","0.287608984684854","-0.493952064197837",NA
"COD","Cohort 2016","None","2016","Yes",NA,NA,NA,NA
"COD","Cohort 2017","None","2017","Yes","118.456009480298","0.230313104991194","-0.98561920160836",NA
"COD","Cohort 2018","None","2018","Yes","180.536072404475","0.153665976552465","-0.596231845485389",NA
"COD","Cohort 2019","None","2019","Yes","107.145448529234","0.500001264279918","0.156428063262153",NA
"COD","Cohort 2020","None","2020","Yes","225.878895492688","0.123769673987993","-0.628074038285114",NA
"COD","Cohort 2021","None","2021","Yes","307.636631095292","0.0720466785558179","-0.926440630271111",NA
"COD","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"COD","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"COD","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"HAD","Cohort 2003","None","2003","Yes","44.8801024745544","0.407590947427703","-1.05710525877932",NA
"HAD","Cohort 2004","None","2004","Yes","50.1999915260978","0.33534412108494","-1.20660461230305",NA
"HAD","Cohort 2005","None","2005","Yes","46.7527852674967","0.431477517175872","-1.1060819734779",NA
"HAD","Cohort 2006","None","2006","Yes","50.12117052894","0.393607277041082","-1.14591059774838",NA
"HAD","Cohort 2007","None","2007","Yes","52.7193942768401","0.324221404830324","-1.36938596666475",NA
"HAD","Cohort 2008","None","2008","Yes","52.9118438993958","0.348922485637979","-1.19023263889496",NA
"HAD","Cohort 2009","None","2009","Yes","58.1840774198834","0.221950325616645","-1.70113946081836",NA
"HAD","Cohort 2010","None","2010","Yes","49.4823225465707","0.355262250074842","-1.19306907205149",NA
"HAD","Cohort 2011","None","2011","Yes","52.3309771295937","0.338048381326699","-1.24527556608031",NA
"HAD","Cohort 2012","None","2012","Yes","52.1380605871998","0.432807027419935","-0.960045648743231",NA
"HAD","Cohort 2013","None","2013","Yes","55.0593386390647","0.413203669884499","-0.877995781772514",NA
"HAD","Cohort 2014","None","2014","Yes","42.3786914096042","0.545892451294228","-0.958849861271478",NA
"HAD","Cohort 2015","None","2015","Yes","46.7511170173002","0.435460460300087","-1.11282459017445",NA
"HAD","Cohort 2016","None","2016","Yes","48.9246999064299","0.367868535908344","-1.18036422162777",NA
"HAD","Cohort 2017","None","2017","Yes","51.2207588633025","0.418355226673456","-0.991876267472145",NA
"HAD","Cohort 2018","None","2018","Yes","50.2652048342684","0.343985620587071","-1.27182283381153",NA
"HAD","Cohort 2019","None","2019","Yes","47.926090807842","0.335892094317611","-1.3296097367571",NA
"HAD","Cohort 2020","None","2020","Yes","45.5672674624406","0.393996600274785","-1.21185592802872",NA
"HAD","Cohort 2021","None","2021","Yes","47.3979518625888","0.307953438351103","-1.55308190580043",NA
"HAD","Cohort 2022","None","2022","Yes","37.811797433215","0.560626446339724","-1.04118149941595",NA
"HAD","Cohort 2023","None","2023","Yes","43.9690879454139","0.399185886666301","-1.21241126361199",NA
"HAD","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"HAD","Cohort 2025","None","2025","Yes",NA,NA,NA,NA
"HER","Cohort 2003","None","2003","Yes","30.0757847875482","0.505966519064563","-1.49053788743011",NA
"HER","Cohort 2004","None","2004","Yes","30.1969654385616","0.505133910298997","-1.234946315903",NA
"HER","Cohort 2005","None","2005","Yes","30.4184164595232","0.49218244235826","-1.45583098208271",NA
"HER","Cohort 2006","None","2006","Yes","29.4668533476035","0.587451660719039","-1.18394829710552",NA
"HER","Cohort 2007","None","2007","Yes","30.0045760406252","0.494250806888569","-1.62511330053329",NA
"HER","Cohort 2008","None","2008","Yes","28.5837436653655","0.7223737782949","-0.788160830391876",NA
"HER","Cohort 2009","None","2009","Yes","29.3328980318866","0.602478995119544","-1.1846352391302",NA
"HER","Cohort 2010","None","2010","Yes","29.1448581459912","0.50631824674039","-1.49033366455872",NA
"HER","Cohort 2011","None","2011","Yes","28.7278944207569","0.593360693446452","-1.29722858176445",NA
"HER","Cohort 2012","None","2012","Yes","28.9949688204247","0.516500703770946","-1.33486568580847",NA
"HER","Cohort 2013","None","2013","Yes","27.8587320017499","0.663746650775109","-1.00850857155143",NA
"HER","Cohort 2014","None","2014","Yes","28.4544818665287","0.556417901233954","-1.19624216837356",NA
"HER","Cohort 2015","None","2015","Yes","28.8026816229399","0.500482730515373","-1.26130441151707",NA
"HER","Cohort 2016","None","2016","Yes","29.1606118743479","0.450401973376299","-1.50803295731774",NA
"HER","Cohort 2017","None","2017","Yes","27.7669914906042","0.587371143898182","-1.16934631543993",NA
"HER","Cohort 2018","None","2018","Yes","27.5704321020063","0.60234168503481","-1.074591886856",NA
"HER","Cohort 2019","None","2019","Yes","28.8841526633588","0.458693144256769","-1.46982287694389",NA
"HER","Cohort 2020","None","2020","Yes","29.660254539952","0.447949486233999","-1.42953439532692",NA
"HER","Cohort 2021","None","2021","Yes","27.7935424406215","0.585359188630775","-1.15453265003956",NA
"HER","Cohort 2022","None","2022","Yes","29.8789744353775","0.512462515919836","-1.23106823067219",NA
"HER","Cohort 2023","None","2023","Yes","26.8954570333881","0.758364818871324","-0.938973914521776",NA
"HER","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"HER","Cohort 2025","None","2025","Yes",NA,NA,NA,NA
"HOM","Cohort 2003","None","2003","Yes","37.2567318509307","0.19037349665687","-1.80210079269624",NA
"HOM","Cohort 2004","None","2004","Yes","38.2890970552418","0.202753978122413","-1.29493264724273",NA
"HOM","Cohort 2005","None","2005","Yes","37.9980954137911","0.228751736706418","-1.26195982431586",NA
"HOM","Cohort 2006","None","2006","Yes","37.3891962079098","0.257678838780909","-1.15019729255517",NA
"HOM","Cohort 2007","None","2007","Yes","37.8077134233883","0.231688706649547","-1.34701228418558",NA
"HOM","Cohort 2008","None","2008","Yes","37.4791532334604","0.20912357886709","-1.90927632085018",NA
"HOM","Cohort 2009","None","2009","Yes","38.2790885426558","0.218573270390953","-1.46240264307421",NA
"HOM","Cohort 2010","None","2010","Yes","37.6969103950493","0.24171193584065","-1.19651857827759",NA
"HOM","Cohort 2011","None","2011","Yes","36.7070335891833","0.292511281422187","-0.92763093555206",NA
"HOM","Cohort 2012","None","2012","Yes","35.9264683715016","0.32405564026022","-0.948836963805284",NA
"HOM","Cohort 2013","None","2013","Yes","34.4987609645879","0.344353268475613","-1.13461939679982",NA
"HOM","Cohort 2014","None","2014","Yes","36.1487786471122","0.240506110518512","-1.51900965286999",NA
"HOM","Cohort 2015","None","2015","Yes","35.7228811133347","0.262694280736484","-1.39698809299515",NA
"HOM","Cohort 2016","None","2016","Yes","35.5339978987098","0.286252156787497","-1.29219334902589",NA
"HOM","Cohort 2017","None","2017","Yes","34.6411626971511","0.284770635318047","-1.32297734521909",NA
"HOM","Cohort 2018","None","2018","Yes","33.8138824049166","0.3039184704552","-1.31642745510723",NA
"HOM","Cohort 2019","None","2019","Yes","33.4463572301715","0.344374170604931","-1.05622274636052",NA
"HOM","Cohort 2020","None","2020","Yes","33.3979063170878","0.351937813138474","-0.960792655527562",NA
"HOM","Cohort 2021","None","2021","Yes","32.5114082357081","0.40235205670176","-0.97026473387247",NA
"HOM","Cohort 2022","None","2022","Yes","44.6458297233425","0.20035075133603","-1.41413101525659",NA
"HOM","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"HOM","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"HOM","Cohort 2025","None","2025","Yes",NA,NA,NA,NA
"MAC","Cohort 2003","None","2003","Yes","34.8484428745139","0.537310257957388","-1.72911583666912",NA
"MAC","Cohort 2004","None","2004","Yes","35.3867753608435","0.449986789851496","-1.86604463902502",NA
"MAC","Cohort 2005","None","2005","Yes","35.6624909363041","0.468045678182187","-1.61380220205514",NA
"MAC","Cohort 2006","None","2006","Yes","35.8457768236444","0.447609236744801","-1.70218078118499",NA
"MAC","Cohort 2007","None","2007","Yes","35.2624958944965","0.472437796622042","-1.7701378217553",NA
"MAC","Cohort 2008","None","2008","Yes","35.3427285891025","0.453578325811109","-1.89532880838781",NA
"MAC","Cohort 2009","None","2009","Yes","37.0637619943405","0.351679559487258","-2.49990356947571",NA
"MAC","Cohort 2010","None","2010","Yes","37.3982444372744","0.338302031730696","-2.3161486117832",NA
"MAC","Cohort 2011","None","2011","Yes","36.5404044872794","0.429377037251228","-1.53834873628734",NA
"MAC","Cohort 2012","None","2012","Yes","35.7493424499372","0.490587544648098","-1.55487533958635",NA
"MAC","Cohort 2013","None","2013","Yes","33.7394440387185","0.772297940300286","-1.14166526701138",NA
"MAC","Cohort 2014","None","2014","Yes","39.3121756544605","0.322852357224773","-2.37140348425617",NA
"MAC","Cohort 2015","None","2015","Yes","34.6026621798778","0.694541114348854","-1.05552768615216",NA
"MAC","Cohort 2016","None","2016","Yes","35.5768592901672","0.622852076731674","-1.2181194302346",NA
"MAC","Cohort 2017","None","2017","Yes","33.7639712463732","0.858894769148423","-0.966479514590591",NA
"MAC","Cohort 2018","None","2018","Yes","34.591074712743","0.644899552826088","-1.37865829588676",NA
"MAC","Cohort 2019","None","2019","Yes","37.4412597007896","0.49145561355752","-1.56901233062484",NA
"MAC","Cohort 2020","None","2020","Yes","34.1698640027502","0.784083731198418","-1.18441244246216",NA
"MAC","Cohort 2021","None","2021","Yes","37.3589996491329","0.548098272427127","-1.34159805804397",NA
"MAC","Cohort 2022","None","2022","Yes","34.1816553279698","0.752406767555757","-1.29883309293",NA
"MAC","Cohort 2023","None","2023","Yes","34.4548941893121","0.782562108926238","-1.18584473844293",NA
"MAC","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"MAC","Cohort 2025","None","2025","Yes",NA,NA,NA,NA
"MEG","Cohort 2003","None","2003","Yes","57.9199253424765","0.102661663091184","-2.43209558047257",NA
"MEG","Cohort 2004","None","2004","Yes","54.5036672288498","0.11400269167095","-2.3908740950267",NA
"MEG","Cohort 2005","None","2005","Yes","53.7248500659398","0.113117325347878","-2.41500340216564",NA
"MEG","Cohort 2006","None","2006","Yes","55.6978507294238","0.106342438068573","-2.49008352550101",NA
"MEG","Cohort 2007","None","2007","Yes","54.4383660133692","0.116439666202636","-1.8714270659075",NA
"MEG","Cohort 2008","None","2008","Yes","43.0318284087815","0.252396398302438","-0.352151720016885",NA
"MEG","Cohort 2009","None","2009","Yes","44.8809134735438","0.189255125317384","-1.2851826905738",NA
"MEG","Cohort 2010","None","2010","Yes","41.547140903804","0.205585451536481","-1.92117428689923",NA
"MEG","Cohort 2011","None","2011","Yes","47.3819350970006","0.133106502244694","-3.18588992235784",NA
"MEG","Cohort 2012","None","2012","Yes","41.1713455118659","0.216319555595149","-1.89239005906861",NA
"MEG","Cohort 2013","None","2013","Yes","38.8255685277743","0.289599578510142","-1.20013135770617",NA
"MEG","Cohort 2014","None","2014","Yes","38.2629382304162","0.305154153855147","-0.814168657214199",NA
"MEG","Cohort 2015","None","2015","Yes","36.9749607346255","0.33131798264653","-0.844910400492182",NA
"MEG","Cohort 2016","None","2016","Yes","38.6780129644234","0.279233887554115","-0.900420740101618",NA
"MEG","Cohort 2017","None","2017","Yes","36.7685164814847","0.301538840715446","-0.910628131369431",NA
"MEG","Cohort 2018","None","2018","Yes","32.4414326253687","0.443230470390704","-0.474937786985112",NA
"MEG","Cohort 2019","None","2019","Yes","30.5074178262556","0.484879184591474","-0.6369479115976",NA
"MEG","Cohort 2020","None","2020","Yes","28.742992205941","0.375190441777541","-1.30388347597631",NA
"MEG","Cohort 2021","None","2021","Yes",NA,NA,NA,NA
"MEG","Cohort 2022","None","2022","Yes","50.5517352482018","0.108304587602492","-2.241078704055",NA
"MEG","Cohort 2023","None","2023","Yes","-98.0715507343912","-0.048811646405835","-1.60651314378392",NA
"MEG","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"MEG","Cohort 2025","None","2025","Yes",NA,NA,NA,NA
"PLE","Cohort 2003","None","2003","Yes","34.1341084821407","0.418918226455254","-0.598955514292404",NA
"PLE","Cohort 2004","None","2004","Yes","37.9068310296761","0.245821919862518","-1.95160527292083",NA
"PLE","Cohort 2005","None","2005","Yes","33.983292531581","0.362582593885382","-1.24072583409236",NA
"PLE","Cohort 2006","None","2006","Yes","35.6943770035761","0.304976691234967","-1.42449449373557",NA
"PLE","Cohort 2007","None","2007","Yes","37.2188123960515","0.212279435106362","-2.68726263323868",NA
"PLE","Cohort 2008","None","2008","Yes","36.1522626664353","0.28626657040905","-1.59266771745539",NA
"PLE","Cohort 2009","None","2009","Yes","35.995634967677","0.313423998808544","-1.33374189249063",NA
"PLE","Cohort 2010","None","2010","Yes","35.1176958860198","0.333900306012866","-1.40887411172831",NA
"PLE","Cohort 2011","None","2011","Yes","32.7760291793361","0.459435287320589","-0.736147454594532",NA
"PLE","Cohort 2012","None","2012","Yes","35.9302724851402","0.269452723039802","-2.16952815923234",NA
"PLE","Cohort 2013","None","2013","Yes","39.323559009083","0.197740971917574","-2.53252221373072",NA
"PLE","Cohort 2014","None","2014","Yes","33.8823768233247","0.280084598418362","-2.05703620290161",NA
"PLE","Cohort 2015","None","2015","Yes","40.4412329603088","0.166680829365497","-3.05985547371422",NA
"PLE","Cohort 2016","None","2016","Yes","32.8708475233725","0.329988463370085","-1.70926311992296",NA
"PLE","Cohort 2017","None","2017","Yes","34.3994457851103","0.250696400739145","-2.53158651357514",NA
"PLE","Cohort 2018","None","2018","Yes","38.1828653006669","0.200306643364202","-2.65264065561903",NA
"PLE","Cohort 2019","None","2019","Yes","33.6029661089295","0.265292558676437","-2.60377370617095",NA
"PLE","Cohort 2020","None","2020","Yes","33.4490379184885","0.32440947961046","-1.59341670771708",NA
"PLE","Cohort 2021","None","2021","Yes","43.8969301074154","0.125078045691573","-3.749124175515",NA
"PLE","Cohort 2022","None","2022","Yes","27.2212658237049","0.574845974502081","-1.1797906850039",NA
"PLE","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"PLE","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"POK","Cohort 2003","None","2003","Yes",NA,NA,NA,NA
"POK","Cohort 2004","None","2004","Yes",NA,NA,NA,NA
"POK","Cohort 2005","None","2005","Yes",NA,NA,NA,NA
"POK","Cohort 2006","None","2006","Yes",NA,NA,NA,NA
"POK","Cohort 2009","None","2009","Yes",NA,NA,NA,NA
"POK","Cohort 2010","None","2010","Yes",NA,NA,NA,NA
"POK","Cohort 2011","None","2011","Yes",NA,NA,NA,NA
"POK","Cohort 2012","None","2012","Yes",NA,NA,NA,NA
"POK","Cohort 2013","None","2013","Yes",NA,NA,NA,NA
"POK","Cohort 2014","None","2014","Yes",NA,NA,NA,NA
"POK","Cohort 2015","None","2015","Yes","65.041138602722","0.281018788701122","-1.10869964225323",NA
"POK","Cohort 2016","None","2016","Yes",NA,NA,NA,NA
"POK","Cohort 2017","None","2017","Yes",NA,NA,NA,NA
"POK","Cohort 2018","None","2018","Yes",NA,NA,NA,NA
"POK","Cohort 2019","None","2019","Yes",NA,NA,NA,NA
"POK","Cohort 2020","None","2020","Yes",NA,NA,NA,NA
"POK","Cohort 2021","None","2021","Yes",NA,NA,NA,NA
"POK","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"POL","Cohort 2007","None","2007","Yes",NA,NA,NA,NA
"POL","Cohort 2008","None","2008","Yes",NA,NA,NA,NA
"POL","Cohort 2009","None","2009","Yes",NA,NA,NA,NA
"POL","Cohort 2010","None","2010","Yes",NA,NA,NA,NA
"POL","Cohort 2011","None","2011","Yes",NA,NA,NA,NA
"POL","Cohort 2012","None","2012","Yes","-163.166666666683","-0.0273989741881124","-6.23783709768915",NA
"POL","Cohort 2013","None","2013","Yes",NA,NA,NA,NA
"POL","Cohort 2014","None","2014","Yes",NA,NA,NA,NA
"POL","Cohort 2015","None","2015","Yes","-44.4764693840618","-0.0549506139992413","-10.0758566594854",NA
"POL","Cohort 2016","None","2016","Yes",NA,NA,NA,NA
"POL","Cohort 2017","None","2017","Yes",NA,NA,NA,NA
"POL","Cohort 2018","None","2018","Yes",NA,NA,NA,NA
"POL","Cohort 2019","None","2019","Yes",NA,NA,NA,NA
"POL","Cohort 2020","None","2020","Yes","56.2014304403157","0.62966032330641","-0.634062669488193",NA
"POL","Cohort 2021","None","2021","Yes",NA,NA,NA,NA
"POL","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"POL","Cohort 2023","None","2023","Yes",NA,NA,NA,NA
"SOL","Cohort 2003","None","2003","Yes",NA,NA,NA,NA
"SOL","Cohort 2004","None","2004","Yes","34.6239758189472","0.247277872398946","-2.23058198211831",NA
"SOL","Cohort 2005","None","2005","Yes","38.1125025683551","0.116927581957277","-7.58951871883477",NA
"SOL","Cohort 2006","None","2006","Yes","32.2696635083399","0.390233643368332","-1.34633190261241",NA
"SOL","Cohort 2007","None","2007","Yes","33.2010199315907","0.238535586887835","-3.59953383189049",NA
"SOL","Cohort 2008","None","2008","Yes","31.7885212559983","0.435056195043142","-0.869995527825965",NA
"SOL","Cohort 2009","None","2009","Yes","30.5625138540698","0.514146145967839","-0.439884962043863",NA
"SOL","Cohort 2010","None","2010","Yes",NA,NA,NA,NA
"SOL","Cohort 2011","None","2011","Yes","31.1783091419501","0.626182633436482","-0.0388928625323876",NA
"SOL","Cohort 2012","None","2012","Yes",NA,NA,NA,NA
"SOL","Cohort 2013","None","2013","Yes","41.3558127407647","0.078175710474112","-10.6991814411585",NA
"SOL","Cohort 2014","None","2014","Yes","31.2370323296352","0.481497028605523","-1.62434716143246",NA
"SOL","Cohort 2015","None","2015","Yes","47.4384261004699","0.0763049939003341","-6.68440829600222",NA
"SOL","Cohort 2016","None","2016","Yes","34.6655966074256","0.290105411400671","-1.69907630834392",NA
"SOL","Cohort 2017","None","2017","Yes","39.0691907802772","0.18469313673864","-2.78442756996685",NA
"SOL","Cohort 2018","None","2018","Yes","40.2633285405411","0.152623372568239","-3.76634821305217",NA
"SOL","Cohort 2019","None","2019","Yes","68.8369532890508","0.0576521738289133","-4.66345991474636",NA
"SOL","Cohort 2020","None","2020","Yes",NA,NA,NA,NA
"SOL","Cohort 2021","None","2021","Yes","32.4401946242418","0.503605799383375","-0.669059847950288",NA
"SOL","Cohort 2022","None","2022","Yes",NA,NA,NA,NA
"SOL","Cohort 2023","None","2023","Yes","26.8727047146402","0.849668091409166","-0.657336160772894",NA
"SOL","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"SOL","Cohort 2025","None","2025","Yes",NA,NA,NA,NA
"WHB","Cohort 2003","None","2003","Yes","36.9141665719352","0.25312032027046","-2.41391016770516",NA
"WHB","Cohort 2004","None","2004","Yes","39.2234147892195","0.195416050113178","-3.32424175428514",NA
"WHB","Cohort 2005","None","2005","Yes","38.7632189094351","0.242410074886328","-2.44755674948232",NA
"WHB","Cohort 2006","None","2006","Yes","34.3432324351455","0.40444727756598","-1.59288576637302",NA
"WHB","Cohort 2007","None","2007","Yes","36.6189208692537","0.321393270677798","-2.06539744561632",NA
"WHB","Cohort 2008","None","2008","Yes","31.9055874877163","0.534675708375052","-1.47072124040415",NA
"WHB","Cohort 2009","None","2009","Yes","38.5127159500203","0.222308038071407","-2.85264622729337",NA
"WHB","Cohort 2010","None","2010","Yes","31.7920559159164","0.471400261297989","-1.71245977503754",NA
"WHB","Cohort 2011","None","2011","Yes","32.3386476233708","0.336951357391223","-2.33768758266921",NA
"WHB","Cohort 2012","None","2012","Yes","34.5933474230097","0.293377823319071","-2.51034158307829",NA
"WHB","Cohort 2013","None","2013","Yes","30.5910079579695","0.439021168262129","-2.12078772150523",NA
"WHB","Cohort 2014","None","2014","Yes","31.4333241670244","0.348041907262582","-2.42249933067026",NA
"WHB","Cohort 2015","None","2015","Yes","30.4106176082733","0.496785298693177","-1.84529500053136",NA
"WHB","Cohort 2016","None","2016","Yes","34.6537854318367","0.316847935071103","-2.52025658339577",NA
"WHB","Cohort 2017","None","2017","Yes","35.2834572384035","0.311049350637545","-2.54622152350667",NA
"WHB","Cohort 2018","None","2018","Yes","32.0616541360225","0.518165393398405","-1.64248898887316",NA
"WHB","Cohort 2019","None","2019","Yes","32.4267786764487","0.432932482748649","-2.14916087598239",NA
"WHB","Cohort 2020","None","2020","Yes","29.2883435922411","0.511520750105171","-1.8096259190228",NA
"WHB","Cohort 2021","None","2021","Yes","29.2445520510843","0.477298467864715","-1.87551171795391",NA
"WHB","Cohort 2022","None","2022","Yes","30.3142810865463","0.468261707983867","-2.10175495939654",NA
"WHB","Cohort 2023","None","2023","Yes","28.1554991845848","0.65118275966747","-1.71079830775704",NA
"WHB","Cohort 2024","None","2024","Yes",NA,NA,NA,NA
"WHB","Cohort 2025","None","2025","Yes",NA,NA,NA,NA
"WHG","Cohort 2003","None","2003","Yes","39.206196572431","0.635501223245878","-0.759810140714755",NA
"WHG","Cohort 2004","None","2004","Yes","43.9541787565115","0.425601855305709","-1.18786743543999",NA
"WHG","Cohort 2005","None","2005","Yes","48.7147666744549","0.330312522431843","-1.415531554669",NA
"WHG","Cohort 2006","None","2006","Yes","54.0728227201671","0.286609216123775","-1.41011991244703",NA
